Date,Open_samsung,High_samsung,Low_samsung,Close_samsung,Volume_samsung,Change_samsung,Open_lg,High_lg,Low_lg,Close_lg,Volume_lg,Change_lg
2020-07-09,53200,53600,52800,52800,17054850,-0.0037735849056603765,67500,68400,67100,67700,984866,0.01957831325301207
2020-07-10,53100,53200,52300,52700,13714746,-0.0018939393939394478,68100,68600,66500,68200,781290,0.007385524372230501
2020-07-13,53300,53800,53100,53400,12240188,0.013282732447817747,69200,69400,68200,68500,569857,0.004398826979472137
2020-07-14,53700,53800,53200,53800,14269484,0.0074906367041198685,68700,71200,68600,70800,1780194,0.033576642335766405
2020-07-15,54400,55000,54300,54700,24051450,0.016728624535315983,71700,75000,71600,74900,2504840,0.057909604519774005
2020-07-16,54800,54800,53800,53800,16779127,-0.01645338208409508,75100,76000,73000,74500,1184023,-0.005340453938584733
2020-07-17,54200,54700,54100,54400,10096174,0.011152416356877248,75100,76700,74200,75700,1266762,0.016107382550335503
2020-07-20,54800,54800,54000,54200,10507530,-0.003676470588235281,75600,76200,74500,76000,901831,0.003963011889035695
2020-07-21,55200,55400,54800,55300,18297260,0.02029520295202958,76200,76300,74600,74900,912127,-0.014473684210526305
2020-07-22,55300,55500,54700,54700,12885057,-0.010849909584086825,75000,76300,74500,75000,801570,0.001335113484646211
2020-07-23,54700,54700,53800,54100,16214932,-0.010968921389396757,74800,74800,73100,74100,759138,-0.01200000000000001
2020-07-24,54000,54400,53700,54200,10994535,0.001848428835489857,73400,75200,73000,74100,698830,0.0
2020-07-27,54300,55700,54300,55600,21054421,0.02583025830258312,73700,75300,73300,73600,568984,-0.006747638326585648
2020-07-28,57000,58800,56400,58600,48431566,0.05395683453237421,74000,74200,72100,72500,975596,-0.014945652173913082
2020-07-29,60300,60400,58600,59000,36476611,0.006825938566553003,72500,73400,71700,72000,804210,-0.006896551724137945
2020-07-30,59700,60100,59000,59000,19285354,0.0,72700,73500,71800,72100,735701,0.001388888888888884
2020-07-31,59500,59600,57700,57900,21943345,-0.01864406779661021,72200,72500,70600,70700,851076,-0.01941747572815533
2020-08-03,57800,57900,56700,56800,21158940,-0.01899827288428324,71300,74500,71000,74000,1183563,0.04667609618104662
2020-08-04,57200,58100,57000,57300,19419694,0.008802816901408494,74900,78100,74000,77900,1738014,0.05270270270270272
2020-08-05,57300,57500,56300,56900,17739706,-0.006980802792321161,78900,78900,76500,78300,1197933,0.005134788189987249
2020-08-06,57100,58400,57100,58000,21625874,0.019332161687170446,78300,78900,76900,77200,899941,-0.01404853128991057
2020-08-07,57900,58400,57100,57500,18751717,-0.008620689655172376,77800,78300,76300,77200,759800,0.0
2020-08-10,57600,58300,57500,57800,17774291,0.00521739130434784,77100,86200,76500,85700,3706582,0.11010362694300513
2020-08-11,58000,59500,57800,58200,24907912,0.006920415224913601,86300,86300,83000,83000,1684857,-0.031505250875145885
2020-08-12,58200,59000,57700,59000,18573934,0.013745704467353903,82900,88900,81300,87300,2704977,0.051807228915662584
2020-08-13,59400,59600,58000,58700,22089460,-0.005084745762711895,87700,90300,85000,87000,1950559,-0.0034364261168384758
2020-08-14,58000,58400,57700,58000,15672548,-0.011925042589437829,87400,90000,85900,88700,1669303,0.019540229885057547
2020-08-18,58900,59900,58000,58400,25307825,0.006896551724137945,88300,89200,82500,84000,1462971,-0.0529875986471251
2020-08-19,59000,59200,57800,57800,16930719,-0.010273972602739767,84000,88000,83600,85000,1316003,0.011904761904761862
2020-08-20,57600,57600,55300,55400,30386029,-0.04152249134948094,84700,87300,84000,84900,1424255,-0.0011764705882353343
2020-08-21,56200,56900,55800,55900,21142288,0.00902527075812265,86800,91000,86700,90300,2978055,0.06360424028268552
2020-08-24,55800,56600,55400,56100,15055896,0.003577817531305927,90000,91600,89100,90600,1265081,0.0033222591362125353
2020-08-25,56400,56800,56100,56400,14021705,0.005347593582887722,90500,92400,89600,90300,1161120,-0.0033112582781457123
2020-08-26,56400,56500,55700,56400,17651593,0.0,90200,90200,86800,87900,1571474,-0.02657807308970095
2020-08-27,56300,56300,55600,55600,16196568,-0.014184397163120588,87700,88700,85500,86200,1330067,-0.019340159271899915
2020-08-28,56100,56300,55400,55400,14619888,-0.003597122302158251,87100,87900,85200,85900,954228,-0.0034802784222738303
2020-08-31,56000,56100,54000,54000,32671367,-0.02527075812274371,86100,87300,84200,84200,1388783,-0.019790454016297976
2020-09-01,54100,54800,54100,54200,19363117,0.0037037037037037646,85100,87900,84700,87700,1133236,0.04156769596199528
2020-09-02,54600,55100,54100,54400,16905723,0.0036900369003689537,89300,89700,85300,86500,1170481,-0.013683010262257711
2020-09-03,55600,56700,55500,56400,28384920,0.03676470588235303,86500,87300,85600,85700,764553,-0.009248554913294793
2020-09-04,55200,55800,55100,55600,22139109,-0.014184397163120588,83000,84600,83000,84000,974597,-0.019836639439906656
2020-09-07,56100,57300,55800,56500,18685880,0.01618705035971213,83700,85300,82900,83800,629528,-0.0023809523809523725
2020-09-08,57400,58700,57200,58700,31517520,0.038938053097345104,84300,87200,83100,85800,1367597,0.023866348448687402
2020-09-09,58200,59300,57800,58400,30597399,-0.005110732538330498,87200,92000,84600,90200,3555936,0.05128205128205132
2020-09-10,59900,60000,59100,59200,29923293,0.013698630136986356,91100,95000,90500,93200,2880767,0.03325942350332589
2020-09-11,59300,59400,58200,59000,16017098,-0.0033783783783783994,93200,93900,89700,92400,1507008,-0.008583690987124415
2020-09-14,60200,60800,59900,60400,20648281,0.023728813559322104,93500,94900,91300,92100,1226790,-0.0032467532467532756
2020-09-15,60900,61000,60500,61000,17877075,0.009933774834437026,92000,93100,90700,91800,952767,-0.0032573289902280145
2020-09-16,61100,61300,60600,61000,17041444,0.0,91200,93300,90300,90600,815205,-0.013071895424836555
2020-09-17,60700,60800,59300,59500,25108356,-0.024590163934426257,91000,91200,88900,90600,870174,0.0
2020-09-18,59800,59900,59100,59300,18884571,-0.003361344537815114,90700,90900,88700,89900,931059,-0.007726269315673329
2020-09-21,59100,60000,59000,59200,15140387,-0.001686340640809414,90100,92500,89400,90900,1050515,0.011123470522803158
2020-09-22,59100,59700,57800,58200,20830381,-0.016891891891891886,90400,91400,88000,88900,1054942,-0.022002200220021972
2020-09-23,58400,58800,57400,58600,20111398,0.0068728522336769515,89500,91500,88000,91200,1121711,0.025871766029246235
2020-09-24,57700,58600,57600,57800,17564020,-0.013651877133105783,89600,91500,89500,89500,1150871,-0.018640350877192957
2020-09-25,57700,58200,57700,57900,11444683,0.0017301038062282892,91000,93700,90200,92900,1625943,0.03798882681564253
2020-09-28,58300,58800,57900,58200,12614080,0.005181347150259086,93800,94500,91500,91700,905918,-0.012917115177610294
2020-09-29,58300,59000,58200,58200,15503563,0.0,92700,93400,91500,91700,808542,0.0
2020-10-05,57500,59200,57500,58700,20228289,0.00859106529209619,91000,93500,90900,92100,1007727,0.004362050163576825
2020-10-06,59400,59900,58700,59000,14463826,0.005110732538330387,93500,98500,93200,94400,2733167,0.02497285559174811
2020-10-07,58700,59900,58500,59900,14861838,0.015254237288135686,94400,96300,92800,96100,1263545,0.018008474576271194
2020-10-08,60500,60700,59500,59700,24589924,-0.0033388981636059967,97000,98900,92700,93300,2181852,-0.02913631633714875
2020-10-12,60000,60400,59900,60400,16145837,0.011725293132328396,93600,93800,91000,91900,1139080,-0.015005359056806
2020-10-13,61000,61400,60400,60900,19247631,0.008278145695364225,92500,93800,91300,91700,1015570,-0.0021762785636560977
2020-10-14,61000,61100,60500,60900,16086716,0.0,92700,92800,90600,91400,847948,-0.0032715376226826187
2020-10-15,60700,60800,59700,60000,17756232,-0.014778325123152691,91500,92400,91100,91400,678538,0.0
2020-10-16,60000,60400,59000,59500,16554190,-0.008333333333333304,91600,92200,89200,89900,749853,-0.01641137855579866
2020-10-19,59600,60200,59500,60000,14474985,0.008403361344537785,90500,90600,88700,89100,487840,-0.008898776418242438
2020-10-20,60300,60900,60100,60900,19326115,0.014999999999999902,87600,90700,87600,90700,498432,0.017957351290684542
2020-10-21,61200,61500,60600,60900,15703443,0.0,91400,91400,89800,90400,502901,-0.003307607497243681
2020-10-22,60300,60500,59800,60100,14294095,-0.013136288998357948,90300,90300,87500,88400,598631,-0.02212389380530977
2020-10-23,60400,60400,59800,60200,9322232,0.0016638935108153063,89000,89700,88600,89600,453141,0.013574660633484115
2020-10-26,60400,61100,60100,60400,13268226,0.0033222591362125353,89400,89800,88600,89100,397433,-0.005580357142857095
2020-10-27,60300,60300,59500,59800,17260416,-0.009933774834437137,88800,90600,88600,89400,523862,0.0033670033670034627
2020-10-28,59400,59400,58800,59000,14428882,-0.013377926421404673,88900,90200,88800,90000,375683,0.006711409395973256
2020-10-29,58200,58500,57500,58100,22636966,-0.015254237288135575,88900,89200,86800,87200,786668,-0.03111111111111109
2020-10-30,58000,58000,56600,56600,26907844,-0.025817555938037917,87300,87400,83400,84000,981485,-0.03669724770642202
2020-11-02,56400,57500,56000,57400,20489076,0.014134275618374659,85300,86300,84400,85500,510392,0.017857142857142794
2020-11-03,57900,58900,57600,58800,14950919,0.024390243902439046,85800,87100,85700,86300,409909,0.009356725146198785
2020-11-04,58900,59000,57800,58500,21718561,-0.005102040816326481,88100,88100,86000,86100,602908,-0.002317497103128674
2020-11-05,59000,60300,58800,60300,20639475,0.03076923076923066,86600,87100,85900,86500,754241,0.004645760743321681
2020-11-06,60700,60800,59600,60100,16910230,-0.0033167495854062867,86700,87200,86100,87100,707090,0.006936416184971206
2020-11-09,60700,60900,60100,60200,15892961,0.0016638935108153063,87900,88300,87100,87300,586050,0.0022962112514350874
2020-11-10,60500,60500,59500,60200,19073552,0.0,87800,87800,85500,85900,898189,-0.016036655211912998
2020-11-11,60700,61400,60400,61300,25628510,0.0182724252491695,86000,87200,85800,86800,960361,0.010477299185098987
2020-11-12,61000,61400,60700,61000,19800573,-0.004893964110929905,87100,87200,85700,86100,781666,-0.008064516129032251
2020-11-13,61300,63200,61000,63200,31508829,0.0360655737704918,85900,86400,85200,85600,592333,-0.005807200929152101
2020-11-16,64000,66700,63900,66300,36354334,0.049050632911392444,86500,87500,86300,86500,807027,0.010514018691588856
2020-11-17,67000,67000,65600,65700,30204089,-0.009049773755656076,86600,87100,84800,85000,1066813,-0.017341040462427793
2020-11-18,65700,66200,64700,64800,22963790,-0.013698630136986356,85400,89500,85100,88800,2116015,0.04470588235294115
2020-11-19,64100,64800,63900,64600,16590290,-0.0030864197530864335,90300,90700,88500,89100,1219430,0.0033783783783782884
2020-11-20,63900,65200,63900,64700,15068682,0.001547987616099089,89700,90200,87800,88700,588066,-0.004489337822671136
2020-11-23,64800,67800,64700,67500,27134398,0.043276661514683123,89100,89900,87700,89200,746317,0.005636978579481422
2020-11-24,67900,69500,67000,67700,32158235,0.002962962962963056,89400,89500,88000,88600,871390,-0.006726457399103158
2020-11-25,67900,68300,66500,66600,32447065,-0.01624815361890697,89100,89500,86600,87500,1022025,-0.01241534988713322
2020-11-26,66100,68000,66000,68000,19023323,0.021021021021021102,87500,88300,86300,87000,741023,-0.005714285714285672
2020-11-27,68000,68400,67600,68200,14063434,0.002941176470588225,87000,88000,86800,87800,750504,0.009195402298850519
2020-11-30,68400,68600,66700,66700,43811016,-0.021994134897360684,87800,87900,85500,85500,1428395,-0.026195899772209597
2020-12-01,67100,68300,67100,67800,22327173,0.016491754122938573,86100,86500,85500,86000,693134,0.005847953216374213
2020-12-02,68400,69900,68300,69500,29703942,0.025073746312684442,86300,86300,85500,85900,818536,-0.0011627906976744429
2020-12-03,70100,70500,69300,69700,23677989,0.0028776978417266452,86800,90300,86600,90300,2391369,0.051222351571594826
2020-12-04,70400,72100,70100,71500,28130533,0.02582496413199431,90000,91500,89100,90500,1763876,0.00221483942414169
2020-12-07,72400,73500,71900,72900,28490496,0.019580419580419672,92000,92200,89000,89200,1278901,-0.01436464088397793
2020-12-08,72200,72900,71600,71700,25000338,-0.016460905349794275,91000,96500,90900,95000,4702429,0.06502242152466375
2020-12-09,72100,73900,72000,73900,24077996,0.030683403068340276,96800,98000,95000,96200,2114941,0.012631578947368327
2020-12-10,72700,73800,72500,72900,39882928,-0.013531799729364025,95100,95800,93800,95400,1691356,-0.008316008316008316
2020-12-11,73500,73800,73100,73400,18486672,0.006858710562414272,96100,97100,94900,95800,1013826,0.004192872117400492
2020-12-14,73600,74500,73200,73800,21510415,0.005449591280654031,95400,95700,94000,95000,1013069,-0.008350730688935326
2020-12-15,73800,74100,73300,73800,20863671,0.0,94500,94900,93000,93400,1094196,-0.01684210526315788
2020-12-16,74100,74500,73400,73800,17512081,0.0,94200,97500,94200,97300,1785477,0.04175588865096369
2020-12-17,73400,73700,72600,73300,24293214,-0.006775067750677488,97000,97800,96000,96900,1038351,-0.004110996916752319
2020-12-18,73300,73700,73000,73000,17613029,-0.004092769440654842,97300,97400,95700,95800,835663,-0.011351909184726505
2020-12-21,73100,73400,72000,73000,20367355,0.0,95800,95900,93600,94900,946927,-0.009394572025052228
2020-12-22,72500,73200,72100,72300,16304910,-0.009589041095890427,94600,94700,91800,92200,943385,-0.028451001053740765
2020-12-23,72400,74000,72300,73900,19411326,0.022130013831258566,92700,119500,91100,119500,16565841,0.29609544468546645
2020-12-24,74100,78800,74000,77800,32502870,0.05277401894451961,125000,128500,110500,112000,11918248,-0.06276150627615062
2020-12-28,79000,80100,78200,78700,40085044,0.011568123393316254,114500,136500,113000,124500,21982050,0.1116071428571428
2020-12-29,78800,78900,77300,78300,30339449,-0.0050825921219822545,127500,134500,125000,131500,7476122,0.05622489959839361
2020-12-30,77400,81300,77300,81000,29417421,0.034482758620689724,128000,136000,128000,135000,1533422,0.026615969581748944
2021-01-04,81000,84400,80200,83000,38655276,0.024691358024691468,136500,144000,136500,142000,1868234,0.051851851851851816
2021-01-05,81600,83900,81600,83900,35335669,0.010843373493975905,139000,140000,137000,140000,1602818,-0.014084507042253502
2021-01-06,83300,84500,82100,82200,42089013,-0.020262216924910592,148500,150500,137000,137500,5283488,-0.017857142857142905
2021-01-07,82800,84200,82700,82900,32644642,0.008515815085158085,139500,155000,137000,150000,9782722,0.09090909090909083
2021-01-08,83300,90000,83000,88800,59013307,0.07117008443908324,145000,151000,140500,147500,9472733,-0.01666666666666672
2021-01-11,90000,96800,89500,91000,90306177,0.024774774774774855,148500,152000,138000,142000,6584433,-0.037288135593220306
2021-01-12,90300,91400,87800,90600,48682416,-0.00439560439560438,140500,147500,135000,138500,4585235,-0.02464788732394363
2021-01-13,89800,91200,89100,89700,36068848,-0.009933774834437137,141000,143500,137000,140000,2589622,0.010830324909747224
2021-01-14,88700,90000,88700,89700,26393970,0.0,138500,150500,138500,147000,5618859,0.050000000000000044
2021-01-15,89800,91800,88000,88000,33431809,-0.018952062430323324,145500,146000,139500,140000,3051738,-0.04761904761904767
2021-01-18,86600,87300,84100,85000,43227951,-0.03409090909090906,141500,145000,138500,139000,2469549,-0.0071428571428571175
2021-01-19,84500,88000,83600,87000,39895044,0.0235294117647058,140000,149500,139000,148000,4114713,0.06474820143884896
2021-01-20,89000,89000,86500,87200,25211127,0.0022988505747125743,148500,167000,146500,167000,10340439,0.1283783783783783
2021-01-21,87500,88600,86500,88100,25318011,0.010321100917431103,168500,192500,163500,185000,16304954,0.10778443113772451
2021-01-22,89000,89700,86800,86800,30861661,-0.014755959137343955,183000,193000,177500,177500,7015098,-0.04054054054054057
2021-01-25,87000,89900,86300,89400,27258534,0.02995391705069128,177500,181000,174500,178000,2710809,0.0028169014084507005
2021-01-26,88800,89200,86500,86700,33178936,-0.030201342281879207,179000,181500,169000,170000,3706727,-0.0449438202247191
2021-01-27,86600,87700,85600,85600,26423070,-0.012687427912341454,170000,175500,166500,167000,3244402,-0.01764705882352946
2021-01-28,83200,85600,83200,83700,31859808,-0.02219626168224298,163500,167000,161500,164500,2465978,-0.014970059880239472
2021-01-29,84500,85000,82000,82000,39615978,-0.020310633213859064,166500,166500,150500,153000,5396272,-0.06990881458966569
2021-02-01,81700,83400,81000,83000,28046832,0.012195121951219523,153500,159000,150000,158000,3617362,0.03267973856209161
2021-02-02,84100,86400,83700,84400,26302077,0.01686746987951815,160000,164000,156000,158000,2620315,0.0
2021-02-03,84800,85400,83400,84600,22112205,0.0023696682464455776,160500,166000,159000,165000,3179393,0.044303797468354444
2021-02-04,83500,83800,82100,82500,24171688,-0.024822695035460973,163000,163000,156000,157500,2660265,-0.045454545454545414
2021-02-05,83100,84000,82500,83500,18036835,0.0121212121212122,159000,160500,154500,158000,1914947,0.0031746031746031633
2021-02-08,83800,84200,83000,83000,15338765,-0.005988023952095856,158000,163500,157000,157000,1895740,-0.006329113924050667
2021-02-09,84000,84800,82700,82700,20898332,-0.0036144578313253017,158500,168000,157000,161000,3866170,0.02547770700636942
2021-02-10,82600,82600,81600,81600,23025766,-0.013301088270858519,163500,168500,161000,167500,3256875,0.04037267080745344
2021-02-15,83800,84500,83300,84200,23529706,0.031862745098039325,170500,171000,165000,165000,2113807,-0.014925373134328401
2021-02-16,84500,86000,84200,84900,20483100,0.008313539192398967,167000,174000,166000,172500,3199701,0.045454545454545414
2021-02-17,83900,84200,83000,83200,18307735,-0.020023557126030656,172000,177000,169000,176000,2965260,0.020289855072463725
2021-02-18,83200,83600,82100,82100,21327683,-0.013221153846153855,175000,176500,168500,171000,2499314,-0.02840909090909094
2021-02-19,82300,82800,81000,82600,25880879,0.006090133982947554,170500,172500,164000,168000,2236161,-0.01754385964912286
2021-02-22,83800,84200,82200,82200,25419886,-0.004842615012106588,172500,174500,164500,166000,2511075,-0.011904761904761862
2021-02-23,81200,82900,81100,82000,20587314,-0.0024330900243308973,161000,162000,157000,157500,2897046,-0.051204819277108404
2021-02-24,81800,83600,81300,82000,26807651,0.0,157500,159000,149000,150000,3061646,-0.04761904761904767
2021-02-25,84000,85400,83000,85300,34155986,0.040243902439024426,153500,154500,151000,154000,1755139,0.026666666666666616
2021-02-26,82800,83400,82000,82500,38520800,-0.03282532239155922,148000,150500,146000,146500,2453529,-0.04870129870129869
2021-03-02,85100,85300,83000,83600,33498180,0.01333333333333342,150500,152500,147000,149000,1552321,0.017064846416382284
2021-03-03,83500,84000,82800,84000,19882132,0.004784688995215225,149000,152000,148000,150500,1033609,0.010067114093959662
2021-03-04,82600,83200,82200,82400,24348331,-0.01904761904761909,148000,148500,145000,146000,1342531,-0.029900332225913595
2021-03-05,81100,82600,81100,82100,20508971,-0.00364077669902918,142500,149500,142000,148500,1479199,0.017123287671232834
2021-03-08,82900,83000,81600,82000,17641256,-0.0012180267965895553,149500,150000,142000,143000,1165677,-0.03703703703703709
2021-03-09,81400,81900,80600,81400,25420764,-0.007317073170731714,143500,146000,142000,144500,1530784,0.010489510489510412
2021-03-10,82400,82500,80700,80900,20038422,-0.00614250614250611,148500,149000,142000,142500,1143711,-0.01384083044982698
2021-03-11,81000,82500,81000,82000,23818297,0.013597033374536549,143500,149000,143500,147500,1651447,0.03508771929824572
2021-03-12,83100,83500,82400,82800,13530573,0.009756097560975618,149500,154500,149500,152500,1567260,0.03389830508474567
2021-03-15,82800,82900,81800,81800,13735798,-0.012077294685990392,152500,153500,150500,151500,819248,-0.006557377049180357
2021-03-16,82200,83000,82100,82800,12293537,0.012224938875305513,153500,159500,153000,158000,1996472,0.04290429042904287
2021-03-17,82800,82900,82000,82300,11625146,-0.006038647342995196,158000,161000,155000,158000,1543163,0.0
2021-03-18,82800,83800,82600,82900,18585244,0.007290400972053357,160500,161000,155500,155500,1400789,-0.015822784810126556
2021-03-19,82100,82500,81800,81900,15869700,-0.012062726176115812,151500,154000,151500,153000,1195480,-0.01607717041800638
2021-03-22,82000,82300,81700,82000,12670506,0.0012210012210012167,154000,157000,152500,155000,962272,0.013071895424836555
2021-03-23,82600,82900,81800,81800,13299907,-0.0024390243902439046,155000,155500,145500,145500,2053555,-0.06129032258064515
2021-03-24,81000,81600,80700,81000,17926638,-0.009779951100244544,143500,147000,143500,146500,1127948,0.0068728522336769515
2021-03-25,81000,82100,80800,81200,14758826,0.0024691358024691024,146000,150500,145000,148000,1138392,0.010238907849829282
2021-03-26,81400,81600,81000,81500,12845778,0.003694581280788256,147000,147000,140500,143000,1993831,-0.03378378378378377
2021-03-29,81700,81700,81000,81600,14952134,0.0012269938650306678,143000,143500,140000,140500,1212152,-0.0174825174825175
2021-03-30,81600,82300,81300,82200,13121698,0.007352941176470562,144000,153000,143500,152000,3244882,0.08185053380782925
2021-03-31,82400,82700,81400,81400,17240518,-0.009732360097323589,154000,156000,149500,150000,2039038,-0.013157894736842146
2021-04-01,82500,83000,82000,82900,18676461,0.01842751842751844,154500,160500,150500,159000,3574578,0.06000000000000005
2021-04-02,84000,85200,83900,84800,22997538,0.022919179734619988,159500,160000,155000,158500,1761019,-0.0031446540880503138
2021-04-05,85800,86000,84800,85400,16255990,0.007075471698113178,163000,165000,153000,154500,3827492,-0.025236593059936863
2021-04-06,86200,86200,85100,86000,19042023,0.007025761124121788,158000,162500,156500,160000,3084796,0.03559870550161803
2021-04-07,86100,86200,85400,85600,17885538,-0.0046511627906976605,160000,163500,158000,158500,2655588,-0.009375000000000022
2021-04-08,85700,85700,84100,84700,19244259,-0.010514018691588745,160000,160500,156000,156500,1735278,-0.012618296529968487
2021-04-09,84700,84900,83400,83600,18193707,-0.012987012987012991,157500,162500,157000,158500,1764047,0.012779552715654896
2021-04-12,84100,84100,83100,83200,12915282,-0.004784688995215336,159000,161000,156000,156500,1005281,-0.012618296529968487
2021-04-13,83000,84500,82800,84000,15238206,0.009615384615384581,156500,158500,155000,157500,1114768,0.006389776357827559
2021-04-14,84000,84300,83400,84000,13794652,0.0,163500,165000,159000,161500,2454760,0.025396825396825307
2021-04-15,83700,84500,83400,84100,16377412,0.0011904761904761862,162000,172000,161000,172000,5009228,0.06501547987616108
2021-04-16,84700,84700,83600,83900,15429522,-0.0023781212841854638,173000,173500,166500,168500,2328661,-0.02034883720930236
2021-04-19,83800,84000,83300,83300,15287311,-0.007151370679380209,170500,174500,169000,171000,2281804,0.014836795252225476
2021-04-20,83300,84000,83100,83900,15521965,0.007202881152460927,170500,172000,168500,172000,1209405,0.005847953216374213
2021-04-21,83300,83500,82500,82600,21636079,-0.015494636471990453,170000,170000,165500,166000,2042543,-0.03488372093023251
2021-04-22,82900,83000,82400,82400,13934746,-0.002421307506053294,167500,168500,163000,163500,1321558,-0.015060240963855387
2021-04-23,81900,82900,81600,82800,17805080,0.004854368932038833,161500,166500,160000,163500,1125379,0.0
2021-04-26,82900,83500,82600,83500,15489938,0.008454106280193274,165000,170000,163500,169500,1892283,0.03669724770642202
2021-04-27,83200,83300,82500,82900,12941533,-0.007185628742514938,170000,170500,166500,167000,1027920,-0.014749262536873142
2021-04-28,83200,83200,82100,82100,15596759,-0.00965018094089265,167500,168500,163000,164000,1095517,-0.017964071856287456
2021-04-29,82400,82500,81500,81700,20000973,-0.00487210718635811,165000,165500,160000,162000,1192074,-0.012195121951219523
2021-04-30,81900,82100,81500,81500,18673197,-0.002447980416156681,164000,165500,157000,157500,1601686,-0.02777777777777779
2021-05-03,81000,82400,81000,81700,15710336,0.0024539877300613355,156500,158500,153000,155000,1410927,-0.015873015873015928
2021-05-04,81900,82600,81800,82600,12532550,0.01101591187270512,155000,156500,152500,154500,1063073,-0.003225806451612856
2021-05-06,81700,82300,81700,82300,17047511,-0.003631961259079941,154000,154500,149500,151500,1825692,-0.01941747572815533
2021-05-07,81800,82100,81500,81900,14154882,-0.004860267314702349,152500,155000,152000,153000,949811,0.00990099009900991
2021-05-10,82300,83500,81800,83200,19385027,0.015873015873015817,154500,155000,153000,153500,1183390,0.0032679738562091387
2021-05-11,82500,82600,81100,81200,28996680,-0.024038461538461564,151500,152500,148500,149000,1632384,-0.02931596091205213
2021-05-12,80800,81200,79800,80000,35812268,-0.014778325123152691,148500,150000,145000,147000,1308616,-0.01342281879194629
2021-05-13,78900,79600,78400,78500,31490096,-0.018750000000000044,144500,150000,144000,148000,1541542,0.006802721088435382
2021-05-14,79000,80300,78900,80100,16450920,0.020382165605095537,149000,150000,146500,148500,634322,0.0033783783783782884
2021-05-17,80800,80900,79200,79600,17740855,-0.006242197253433224,151000,151000,146000,147500,553776,-0.006734006734006703
2021-05-18,79600,80000,79100,79600,17494407,0.0,148000,150500,147000,150000,551940,0.016949152542372836
2021-05-20,79400,79700,79100,79500,16541828,-0.0012562814070351536,150000,151500,148000,149500,589695,-0.0033333333333332993
2021-05-21,80100,81500,79800,80100,20961714,0.007547169811320753,151500,152000,149500,149500,686324,0.0
2021-05-24,80100,80400,79500,79700,13398666,-0.004993757802746579,149500,150500,147500,149500,537981,0.0
2021-05-25,80000,80400,79800,79900,13628942,0.0025094102885820924,151500,154000,150500,153500,894261,0.026755852842809347
2021-05-26,80400,80500,79700,79800,11984359,-0.0012515644555695093,153500,155000,151000,152000,698912,-0.009771986970684043
2021-05-27,80000,80000,79100,79600,23198510,-0.0025062656641604564,152000,153500,148000,149500,1163137,-0.016447368421052655
2021-05-28,79800,80400,79400,80100,12360199,0.00628140703517599,150500,153000,149500,151500,612753,0.013377926421404673
2021-05-31,80300,80600,79600,80500,13321324,0.004993757802746579,153000,154500,151000,152000,530955,0.0033003300330032292
2021-06-01,80500,81300,80100,80600,14058401,0.001242236024844745,151500,153000,150000,151500,656695,-0.003289473684210509
2021-06-02,80400,81400,80300,80800,16414644,0.002481389578163684,152000,153000,151000,151500,448035,0.0
2021-06-03,81300,83000,81100,82800,29546007,0.024752475247524774,152000,156000,152000,154500,1156086,0.01980198019801982
2021-06-04,82700,82700,81500,82200,18112259,-0.007246376811594235,153500,154500,152000,153500,558204,-0.006472491909385147
2021-06-07,82700,82800,81600,81900,16496197,-0.0036496350364964014,155000,158000,154000,155000,988186,0.009771986970684043
2021-06-08,82300,82600,81800,81900,12781226,0.0,155000,156000,152500,152500,633240,-0.016129032258064502
2021-06-09,81500,82000,81100,81100,14908823,-0.009768009768009733,153000,153500,150500,150500,561497,-0.013114754098360604
2021-06-10,81300,81400,80900,81000,17586995,-0.0012330456226880004,151000,152000,149000,150000,954307,-0.0033222591362126463
2021-06-11,81200,81700,80700,81000,14087962,0.0,151000,153000,150500,151500,413298,0.010000000000000009
2021-06-14,80800,80900,80500,80500,10550078,-0.006172839506172867,152000,158500,151500,157500,1741300,0.03960396039603964
2021-06-15,80900,81200,80600,80900,10075685,0.00496894409937898,159000,160500,156500,158500,1021245,0.006349206349206327
2021-06-16,81500,81900,81100,81800,14999855,0.011124845488257096,157500,159000,156500,157500,674520,-0.006309148264984188
2021-06-17,81100,81300,80700,80900,14007385,-0.011002444987775029,156000,156500,153000,154500,1115514,-0.01904761904761909
2021-06-18,81100,81100,80500,80500,14916721,-0.0049443757725586845,155000,158000,154500,157000,978143,0.016181229773462702
2021-06-21,79700,80000,79600,79900,16063340,-0.007453416149068359,155000,163500,154500,160500,1975315,0.022292993630573354
2021-06-22,80200,80300,79900,80000,11773365,0.0012515644555695093,163000,164500,159000,159000,1111298,-0.009345794392523366
2021-06-23,80500,80600,79900,80100,13856548,0.0012499999999999734,159500,162000,155500,157500,1185360,-0.009433962264150941
2021-06-24,80400,81400,80100,81200,18771080,0.013732833957553092,158500,164500,156500,164000,2156462,0.041269841269841345
2021-06-25,81500,81900,81200,81600,13481405,0.0049261083743843415,165500,167000,162000,163500,1132098,-0.0030487804878048808
2021-06-28,81700,82000,81600,81900,11578529,0.003676470588235281,165000,166000,160500,163500,946236,0.0
2021-06-29,81900,82100,80800,81000,15744317,-0.01098901098901095,164500,165000,160000,161000,903807,-0.015290519877675823
2021-06-30,81100,81400,80700,80700,13288643,-0.0037037037037036535,162500,166000,162000,163500,1118470,0.01552795031055898
